Amplitude,Latency,AUC,Thickness,nTurns,nPhases,Duration,T1T,T1A,T2T,T2A,timeDiff,ampRatio
663.9589469322,32.7425528374106,3684.87362449393,5.54985160079515,4,3,32.1850557497088,48.8517224163754,434.389802153072,54.4433349975037,-229.569144779128,5.5916125811283,1.89219593326013
856.334900468228,31.1782326510235,10941.6442143644,12.7772956682972,5,2,47.3955733067066,36.0043268430687,461.105856725753,62.8640372774172,-395.229043742475,26.8597104343485,1.16668009101629
302.273464070198,30.3794308537194,1978.55327565189,6.54557382910863,4,4,39.2078548843402,40.431020136462,152.261565931455,48.2526210683974,-150.011898138743,7.82160093193544,1.0149965957409
204.62158827773,30.2795806290564,1091.73676569856,5.33539385989302,6,4,28.7901481111666,43.4265268763521,69.0817043797118,47.8199367615244,-135.539883898018,4.39340988517223,0.509678054849817
337.300485519831,32.0103178565485,2344.29001468614,6.95015309887038,4,3,37.011149941754,41.196538525545,168.590107749678,48.2859044766184,-168.710377770153,7.0893659510734,0.999287121384797
470.08344735985,29.8136129139624,3733.87329419196,7.94300100367854,4,3,37.5769678815111,43.2933932434681,216.35353579904,49.0514228657015,-253.72991156081,5.75802962223332,0.852692276082663
250.680444870497,32.5761357963055,2210.71625624531,8.81886202726096,3,2,42.6027625228823,40.164752870694,149.125274082447,53.4115493426527,-101.555170788051,13.2467964719587,1.46841635856905
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
627.486133782191,30.6124147112664,6197.61139351702,9.87688979860119,4,2,42.9355966050924,41.729073057081,264.063096084368,50.1164919287735,-363.423037697822,8.38741887169247,0.726599771321957
412.617894297614,31.5110667332335,3448.82317805537,8.35839459635211,4,4,45.7979697120985,40.930271259777,169.421026367816,51.1815609918456,-243.196867929798,10.2512897320686,0.696641481487834
475.530247679793,28.4157097686803,3298.80849298433,6.93711600698353,4,4,45.7646863038775,43.0604093859211,207.588045833136,49.3176901314695,-267.942201846656,6.25728074554834,0.774749346696566
622.978575329454,31.8106174072225,3682.73041070868,5.91148806162574,4,4,50.5907804959228,48.6853053752704,375.819210139151,53.8442336495257,-247.159365190303,5.15892827425527,1.52055419728799
683.79637456794,32.8424030620736,3606.97997138057,5.27493286822361,4,4,33.5496754867698,48.9848560492594,453.777201875472,54.8427358961558,-230.019172692468,5.85787984689632,1.97277990596969
720.028874106146,29.8801797304044,4506.73355563166,6.25910115233418,6,4,43.6678315859544,48.6520219670494,541.754062309153,54.9425861208188,-178.274811796994,6.29056415376935,3.03887047670011
325.930533183521,34.5398568813446,2836.65922983811,8.70326324487336,5,2,38.8084539856881,40.198036278915,156.344203399254,51.6475287069396,-169.586329784266,11.4494924280246,0.921915130766392
703.963269916256,32.0103178565485,4478.70018152933,6.36212196420718,4,3,34.4816109169579,41.9287735064071,316.469905008526,50.0166417041105,-387.493364907731,8.08786819770344,0.81671051344036
527.050626252117,31.4777833250125,3843.67645878191,7.29280313376057,4,3,32.7175902812448,43.0604093859211,200.978578392159,50.4160426027625,-326.072047859958,7.3556332168414,0.616362487098175
274.519520918755,35.8711932101847,2176.96958618484,7.930108499749,3,2,44.1005158928274,41.096688300882,162.333597849658,49.5839573972375,-112.185923069097,8.48726909635548,1.44700505561357
527.810978865502,30.8453985688135,5644.96525815416,10.6950508499988,5,2,47.7949742053586,36.8031286403728,247.096353155112,54.1105009152937,-280.71462571039,17.307372274921,0.880240395489897
696.660344930104,29.8468963221834,5134.14585937492,7.36965423213522,2,2,40.1730737227492,41.462805791313,388.898954462205,51.3812614411716,-307.761390467899,9.91845564985854,1.26363789126034
