Amplitude,Latency,AUC,Thickness,nTurns,nPhases,Duration,T1T,T1A,T2T,T2A,timeDiff,ampRatio
4442.06694178113,21.6234198270126,19896.2147650458,4.47904433359757,2,2,46.0079840319361,25.8150365934797,2770.54669961409,30.8383233532934,-1671.52024216703,5.02328675981371,1.65750113562623
0,0,0,0,0,0,0,0,0,0,0,0,0
535.165406233527,22.0558882235529,2696.90145152358,5.03937926500943,2,2,26.0811709913506,26.1477045908184,332.83287986052,30.0399201596806,-202.332526373007,3.89221556886227,1.64497960771236
5630.15239995053,21.3572854291417,28099.7112414659,4.99093261520112,2,2,38.4564204923486,25.8483033932136,3676.63785974832,30.9048569527612,-1953.5145402022,5.05655355954758,1.88206321687668
3842.27039084922,22.4883566200931,16769.6561800583,4.36451745301347,2,2,37.7245508982036,26.3140385894877,2590.20494075253,30.705256154358,-1252.06545009669,4.39121756487026,2.06874563989646
546.589689730739,23.0538922155689,2250.40248290482,4.11716965245615,2,2,27.5116433799068,26.4471057884232,337.320024526935,32.0359281437126,-209.269665203804,5.58882235528942,1.61189164324617
3766.95600023788,22.022621423819,15910.4738660509,4.22369517059562,2,2,33.7658017298736,25.8815701929474,2469.53736247439,30.3725881570193,-1297.4186377635,4.49101796407186,1.90342368345455
5109.61418759346,21.9560878243513,23515.1153831346,4.60213129989952,2,2,51.3306719893546,26.3473053892216,3313.58041623699,30.9048569527612,-1796.03377135648,4.55755156353959,1.84494326837427
402.215094867085,23.9520958083832,1645.73104011012,4.09166901270566,2,2,22.6546906187625,27.3453093812375,252.837007982492,32.3685961410512,-149.378086884592,5.0232867598137,1.69259771132181
3458.25232841228,21.8562874251497,14636.4424410776,4.23232345448816,2,2,39.2215568862275,25.9481037924152,2378.5190092508,30.8383233532934,-1079.73331916148,4.89021956087825,2.20287636496942
1862.605790547,22.7544910179641,7783.41212332637,4.17877586488151,2,2,30.938123752495,26.2142381902861,1195.2882662582,30.6387225548902,-667.3175242888,4.42448436460413,1.79118369105036
0,0,0,0,0,0,0,0,0,0,0,0,0
3757.04958950876,21.9228210246174,15874.812849435,4.22534024937121,2,2,44.1783100465735,26.0146373918829,2507.39470072395,30.4058549567532,-1249.65488878481,4.39121756487026,2.00646972474313
0,0,0,0,0,0,0,0,0,0,0,0,0
74.9333887224838,25.5489021956088,287.636773153177,3.83856619935396,2,2,21.4238190286095,28.0771789753826,29.2161828218362,32.168995342648,-45.7172059006476,4.09181636726547,0.639063176462023
1397.19480580906,23.2867598137059,6048.04867560854,4.32870824487954,2,2,33.3000665335995,26.3805721889554,903.08548836281,31.5701929474385,-494.109317446248,5.18962075848303,1.82770382277005
7260.66819886205,21.9893546240852,30260.0969103299,4.16767383958855,2,2,36.4604125083167,25.9481037924152,4690.23584823265,30.5721889554225,-2570.4323506294,4.62408516300732,1.82468752662726
6533.37415257767,21.9893546240852,30716.9348436832,4.70154228524692,2,2,38.2568196939454,26.1144377910845,4105.98079371766,31.3705921490353,-2427.39335886001,5.25615435795076,1.69151850841595
4024.44869833912,21.5568862275449,18644.4554308955,4.63279739125262,2,2,37.5582168995343,25.6487025948104,2515.9573377804,30.4723885562209,-1508.49136055871,4.82368596141052,1.66786327291165
823.342961239949,23.519627411843,3705.7655409802,4.50087717443936,2,2,27.3453093812375,26.2807717897538,473.849683072356,31.6367265469062,-349.493278167593,5.35595475715236,1.35581916069107
0,0,0,0,0,0,0,0,0,0,0,0,0
4783.35914497009,22.3885562208915,20295.5118018644,4.24294124416855,2,2,43.7791084497671,26.3473053892216,3188.4837103015,30.439121756487,-1594.87543466859,4.09181636726547,1.99920548087447
3335.81744030535,22.2554890219561,13798.7655535932,4.13654697852114,2,2,32.7677977378576,26.24750499002,2178.94005392267,30.6387225548902,-1156.87738638269,4.39121756487026,1.88346671788249
3885.39568646838,22.1224218230206,16471.2476862856,4.23927162519118,2,2,43.5129740518962,26.1477045908184,2557.42479917693,30.5056553559548,-1327.97088729145,4.35795076513639,1.92581390424385
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7279.94814752629,21.8562874251497,34104.8257054258,4.68476217334248,2,2,41.1510312707917,26.7797737857618,4639.93536980459,31.437125748503,-2640.01277772171,4.65735196274119,1.7575427698531
1053.54140065043,22.9208250166334,4918.9152208082,4.66893395719558,2,2,29.5076513639388,26.6134397870925,673.860317123076,30.7385229540918,-379.681083527356,4.12508316699933,1.77480613693657
0,0,0,0,0,0,0,0,0,0,0,0,0
3348.96740149452,21.6234198270126,14373.0489487647,4.29178526561665,2,2,35.395874916833,25.7152361942781,2135.93038655239,30.2395209580838,-1213.03701494214,4.52428476380572,1.7608122095551
2665.09923385413,21.9893546240852,11522.7113130648,4.32355807494689,2,2,33.4996673320027,26.0479041916168,1678.38573260395,30.1397205588822,-986.713501250183,4.09181636726547,1.70098587936357
2323.94536768069,22.9873586161011,10221.6555641787,4.39840613567433,2,2,33.0339321357285,26.3805721889554,1539.81663093591,30.5056553559548,-784.128736744784,4.12508316699933,1.96372937092992
7842.54318565676,21.4570858283433,37941.3243680542,4.83788529688241,3,2,41.084497671324,26.1809713905522,4863.13731194277,31.1044577511643,-2979.40587371399,4.9234863606121,1.6322506963043
0,0,0,0,0,0,0,0,0,0,0,0,0
6444.07674132173,21.523619427811,27699.7533881943,4.29848285489425,3,2,42.1823020625416,25.8150365934797,3951.45676208456,30.2727877578177,-2492.61997923717,4.45775116433799,1.58526241264175
0,0,0,0,0,0,0,0,0,0,0,0,0
3144.40865334637,22.0558882235529,13417.1040045395,4.26697210308864,2,2,31.936127744511,26.1809713905522,1943.29721762073,30.3725881570193,-1201.11143572564,4.19161676646706,1.61791584012911
6100.50874241379,21.8562874251497,28453.5561764334,4.6641284158172,2,2,35.9281437125749,26.0479041916168,3684.98570905817,31.4038589487691,-2415.52303335562,5.35595475715236,1.52554360201609
5657.96047502945,22.022621423819,24570.4684877097,4.34263699722678,2,2,38.2568196939454,25.9481037924152,3707.33341813556,30.4723885562209,-1950.62705689389,4.52428476380572,1.90058545790859
5066.47719555948,21.6899534264804,22983.9754893206,4.53648059631353,2,2,37.9906852960745,25.4823685961411,3128.30273309934,30.3725881570193,-1938.17446246014,4.89021956087824,1.61404599724659
0,0,0,0,0,0,0,0,0,0,0,0,0
1783.5158214024,23.0538922155689,8171.75794754353,4.5818253191149,2,2,33.7658017298736,26.6799733865602,1143.61768687173,30.6719893546241,-639.898134530667,3.99201596806388,1.78718709300586
7080.35088325316,21.6566866267465,32002.9181861877,4.51996217615187,2,2,41.2175648702595,26.6799733865602,4179.52641083878,31.3040585495675,-2900.82447241438,4.62408516300732,1.44080638128378
1924.03888086146,22.5548902195609,8539.16468503366,4.43814559569108,2,2,28.0106453759148,26.5469061876248,1207.31527658412,30.5721889554225,-716.723604277333,4.02528276779773,1.68449213808362
6004.20017511345,21.0246174318031,28145.729080362,4.68767333857756,2,2,42.7478376580173,25.6487025948104,3904.92688924188,30.2727877578177,-2099.27328587157,4.62408516300732,1.86013270188433
0,0,0,0,0,0,0,0,0,0,0,0,0
3450.55459618795,22.2222222222222,14162.4927255355,4.1044105608941,2,2,34.7305389221557,26.3805721889554,2393.59908694803,30.7385229540918,-1056.95550923992,4.35795076513639,2.26461669012852
356.624162079229,22.0558882235529,1543.20077214973,4.3272468224037,2,2,23.5861610113107,26.480372588157,216.962635411673,31.2707917498337,-139.661526667556,4.79041916167664,1.55348892847291
