Amplitude,Latency,AUC,Thickness,nTurns,nPhases,Duration,T1T,T1A,T2T,T2A,timeDiff,ampRatio
879.60216298341,31.4112165085705,9320.99053735387,10.5968253940386,2,2,48.3275087368947,40.431020136462,432.919333854029,52.7791645864536,-446.682829129382,12.3481444499917,0.96918731955249
505.24172165132,33.1086703278416,3853.61170837469,7.62726343299527,2,2,43.7011149941754,38.9332667665169,204.139453840594,53.8775170577467,-301.102267810726,14.9442502912298,0.677973817085021
535.390700024102,33.1752371442836,3977.2271276983,7.42864440401982,3,3,45.1655849558995,38.8001331336329,228.139562460338,54.6097520386087,-307.251137563764,15.8096189049759,0.742518202761711
510.206397457372,32.2765851223165,3703.7560189815,7.25932884699069,2,2,44.2669329339324,40.36445332002,199.644160968986,53.2118488933267,-310.562236488386,12.8473955733067,0.642847511746494
673.347001086286,31.4777833250125,5760.59985616886,8.55517266264719,3,3,43.8675320352804,37.1359627225828,300.432755162079,53.6112497919787,-372.914245924206,16.4752870693959,0.805634964192656
170.416846467805,38.7668497254119,800.41334736583,4.69679708289312,3,2,21.6342153436512,49.9833582958895,64.7224923820876,54.3102013646197,-105.694354085717,4.32684306873024,0.612355247751439
161.197330323704,33.7410550840406,1062.15320398303,6.5891488515976,3,2,36.412048593776,38.3008820103179,51.4027947318252,53.9440838741887,-109.794535591878,15.6432018638709,0.468172614007828
356.12039525627,33.5746380429356,2582.08275946135,7.2505893901506,3,3,42.1367948077883,38.1011815609918,124.285869758267,53.5446829755367,-231.834525498003,15.4435014145449,0.536097328434104
323.620611014987,30.3461474454984,2372.55154036517,7.33127452211411,3,2,40.7721750707272,39.3326676651689,123.712743067475,53.5446829755367,-199.907867947512,14.2120153103678,0.618848794385407
164.008923997755,36.4370111499418,1097.56930383105,6.69213160526604,3,2,35.2138458978199,40.930271259777,92.1034416354491,53.9440838741887,-71.9054823623063,13.0138126144117,1.2808959568809
199.87621244287,33.2085205525046,1370.76601979551,6.85807482062085,4,3,37.7101015143951,42.7941421201531,68.5615585512291,53.4448327508737,-131.314653891641,10.6506906307206,0.522116584245085
455.844528010059,32.2433017140955,2917.02483624951,6.39916606871091,3,3,38.8084539856881,37.1026793143618,184.803859023471,53.1452820768847,-271.040668986588,16.0426027625229,0.681830736746801
565.023118525904,31.4112165085705,5274.59883402985,9.33519118260295,3,2,45.6315526709935,39.5989349309369,299.241989482467,50.6823098685305,-265.781129043437,11.0833749375936,1.12589629880593
